,Region,Incident ID,Incident Type,Full Location ,Start Date,Start Time,Duration ICT,Lanes Blocked,Blockage Duration RCT,Response Time,"Rural/
Urban",Key ,County,Interstate,Route,Direction,Unnamed: 16,Description,Inc MM,Latitude,Longitude,Severity Lanes,Severity Duration,Severity,Temp,Prec,Condition,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description,icon,stations
25551,3,34086,MultiVehicle Crash,"RUTHERFORD on Interstate 840 Eastbound, Before MILE MARKER 55",2021-08-16,7:15:20 AM,56,2,18,0,Urban,28283,RUTHERFORD,I-840E,I-840,Eastbound,Before,MILE MARKER 55          ,55.0,35.90260926,-86.45055881,Level 3,Level 1,Level 1,71.1,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25552,3,34093,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 39.2",2021-08-16,7:22:09 AM,55,1,21,9,Urban,28284,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 39.2          ,39.2,36.29397999,-86.81068642,Level 2,Level 1,Level 1,71.1,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25555,3,34100,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 220.2",2021-08-16,8:06:53 AM,16,0,0,0,Urban,28287,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 220.2          ,220.2,36.1663128,-86.61221879,Level 1,Level 1,Level 1,72.4,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25560,3,34108,MultiVehicle Crash,"WILLIAMSON on Interstate 65 Southbound, Beyond MILE MARKER 67.6",2021-08-16,8:56:03 AM,75.66666667,0,0.2,0.566666667,Urban,28294,WILLIAMSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 67.6          ,67.6,35.94460787,-86.81521656,Level 1,Level 1,Level 1,72.4,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25571,3,34123,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54",2021-08-16,10:05:57 AM,185,0,0,-72,Urban,28309,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54          ,54.0,36.06493445,-86.68486152,Level 1,Level 1,Level 1,75.5,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25576,3,34130,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 58",2021-08-16,10:32:45 AM,835,1,8,5,Urban,28316,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 58          ,58.0,36.02431086,-86.63160871,Level 2,Level 1,Level 1,75.5,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25578,3,34132,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, At MILE MARKER 209.2",2021-08-16,10:40:24 AM,823,0,13,0,Urban,28318,DAVIDSON,I-40W,I-40,Westbound,At,MILE MARKER 209.2          ,209.2,36.15390465,-86.7881141,Level 1,Level 1,Level 1,75.5,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25579,3,34133,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Before MILE MARKER 212.8",2021-08-16,11:05:36 AM,48,1,21,0,Urban,28319,DAVIDSON,I-40W,I-40,Westbound,Before,MILE MARKER 212.8          ,212.8,36.140398,-86.73170274,Level 2,Level 1,Level 1,77.6,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25582,3,34136,MultiVehicle Crash,"WILLIAMSON on Interstate 65 Northbound, Beyond MILE MARKER 62.4",2021-08-16,12:13:56 PM,53.48333333,2,39.65,0.033333333,Urban,28322,WILLIAMSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 62.4          ,62.4,35.87011056,-86.83114126,Level 3,Level 2,Level 2,80.6,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25594,3,34151,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 210.6",2021-08-16,2:44:07 PM,123,1,115,3,Urban,28334,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 210.6          ,210.6,36.15264025,-86.76600624,Level 2,Level 3,Level 3,81.5,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25603,3,34164,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 61.4",2021-08-16,4:47:06 PM,68,0,0,0,Urban,28346,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 61.4          ,61.4,36.026098,-86.633582,Level 1,Level 1,Level 1,80.2,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25608,3,34170,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 53",2021-08-16,5:19:24 PM,88,2,75,0,Urban,28351,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 53          ,53.0,36.07752573,-86.69480574,Level 3,Level 2,Level 2,79.7,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25609,3,34171,MultiVehicle Crash,"DAVIDSON on Interstate 440 Eastbound, Before MILE MARKER 5.8",2021-08-16,5:26:31 PM,78,1,2,0,Urban,28352,DAVIDSON,I-440E,I-440,Eastbound,Before,MILE MARKER 5.8          ,5.8,36.121716,-86.75901,Level 2,Level 1,Level 1,79.7,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25610,3,34172,MultiVehicle Crash,"RUTHERFORD on Interstate 24 Westbound, Before MILE MARKER 65.2",2021-08-16,5:41:24 PM,26,0,0,0,Urban,28353,RUTHERFORD,I-24W,I-24,Westbound,Before,MILE MARKER 65.2          ,65.2,35.98939261,-86.58735363,Level 1,Level 1,Level 1,79.7,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25618,3,34183,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, At EXIT 210C: US31A S / US-41A S / 4TH AVE / 2ND AVE",2021-08-16,7:21:50 PM,64,0,59,1,Urban,28361,DAVIDSON,I-40E,I-40,Eastbound,At,EXIT 210C: US31A S / US-41A S / 4TH AVE / 2ND AVE,210.0,36.14856036,-86.77624462,Level 1,Level 2,Level 1,79.0,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25624,3,34191,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, At EXIT 57: HAYWOOD LN",2021-08-16,9:09:06 PM,19,0,1,13,Urban,28367,DAVIDSON,I-24W,I-24,Westbound,At,EXIT 57 HAYWOOD LN         ,57.0,36.03617161,-86.644812,Level 1,Level 1,Level 1,76.9,0.0,Clear,nashville tennessee,2021-08-16,81.5,71.1,75.8,85.8,71.1,76.7,70.6,84.48,0.01,4.17,0.0,0.0,11.4,8.4,87.6,1016.1,83.1,8.8,2021-08-16T06:06:19,2021-08-16T19:35:47,0.3,Rain,Partly cloudy throughout the day with afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25736,3,34357,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, At EXIT 90A: BRILEY PKWY. WEST / DICKERSON PIKE",2021-08-18,6:01:10 AM,37.03333333,0,27.95,1.1,Urban,28498,DAVIDSON,I-65S,I-65,Southbound,At,EXIT 90A: BRILEY PKWY. WEST / DICKERSON PIKE     ,90.0,36.25294824,-86.73945704,Level 1,Level 1,Level 1,70.4,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25745,3,34366,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 95.6",2021-08-18,6:53:51 AM,487.6333333,0,4.45,1.116666667,Urban,28507,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 95.6          ,95.6,36.305587,-86.706788,Level 1,Level 1,Level 1,70.4,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25746,3,34367,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 87.2",2021-08-18,6:58:17 AM,51.33333333,0,0,0,Urban,28508,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 87.2          ,87.2,36.205236,-86.776526,Level 1,Level 1,Level 1,70.4,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25749,3,34370,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Before MILE MARKER 212.8",2021-08-18,7:22:28 AM,62,1,62,-4,Urban,28511,DAVIDSON,I-40W,I-40,Westbound,Before,MILE MARKER 212.8          ,212.8,36.140398,-86.73170274,Level 2,Level 2,Level 2,72.4,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25753,3,34378,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 216",2021-08-18,8:02:39 AM,71,3,28,3,Urban,28518,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 216          ,216.0,36.14226702,-86.67682881,Level 3,Level 1,Level 1,74.5,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25755,3,34380,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 53.4",2021-08-18,8:07:39 AM,73,0,21,-1,Urban,28520,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 53.4          ,53.4,36.07214598,-86.69150345,Level 1,Level 1,Level 1,74.5,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25764,3,34405,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 211",2021-08-18,9:44:05 AM,137,1,18,0,Urban,28532,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 211          ,211.0,36.15439156,-86.76077874,Level 2,Level 1,Level 1,80.1,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25767,3,34409,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 78",2021-08-18,10:35:48 AM,16.93333333,0,0,0.066666667,Urban,28536,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 78          ,78.0,36.08470423,-86.76345836,Level 1,Level 1,Level 1,83.5,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25780,3,34427,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 86.2",2021-08-18,12:52:09 PM,504.25,2,20.7,9.7,Urban,28550,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 86.2          ,86.2,36.21086736,-86.77582377,Level 3,Level 1,Level 1,86.1,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25786,3,34437,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, At MILE MARKER 216",2021-08-18,2:14:18 PM,161,0,0,0,Urban,28557,DAVIDSON,I-40E,I-40,Eastbound,At,MILE MARKER 216          ,216.0,36.14226702,-86.67682881,Level 1,Level 1,Level 1,81.4,0.25,Rain,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25792,3,34443,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, At EXIT 82A: I40 E TO I24 E - KNOXVILLE CHATT",2021-08-18,2:28:52 PM,35.38333333,0,0,20.91666667,Rural,28563,DAVIDSON,I-65N,I-65,Northbound,At,EXIT 82A: I40 E TO I24 E - KNOXVILLE CHATT   ,82.0,36.14189017,-86.7765971,Level 1,Level 1,Level 1,81.4,0.25,Rain,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25798,3,34453,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 205.2",2021-08-18,3:23:59 PM,83,3,45,5,Urban,28572,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 205.2          ,205.2,36.15416231,-86.83448866,Level 3,Level 2,Level 2,78.1,0.02,Rain,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25803,3,34458,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 209.2",2021-08-18,4:03:19 PM,304,0,0,2,Urban,28577,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 209.2          ,209.2,36.15390465,-86.7881141,Level 1,Level 1,Level 1,78.2,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25807,3,34462,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 94.4",2021-08-18,4:28:48 PM,42.78333333,0,0,0.016666667,Urban,28581,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 94.4          ,94.4,36.30580181,-86.7065677,Level 1,Level 1,Level 1,78.2,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25808,3,34463,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, At EXIT 209A: CHURCH ST.",2021-08-18,4:32:27 PM,42,0,0,0,Urban,28582,DAVIDSON,I-40E,I-40,Eastbound,At,EXIT 209A: CHURCH ST.         ,209.0,36.15714741,-86.79023035,Level 1,Level 1,Level 1,78.2,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25813,3,34468,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 79",2021-08-18,4:56:20 PM,25.96666667,0,0,14.05,Urban,28587,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 79          ,79.0,36.09909908,-86.76386131,Level 1,Level 1,Level 1,78.2,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25822,3,34478,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, At EXIT 49: KOREAN VETERANS BLVD. / S 4TH STREET",2021-08-18,5:56:29 PM,187,1,8,3,Urban,28596,DAVIDSON,I-24W,I-24,Westbound,At,EXIT 49 KOREAN VETERANS BLVD. / S 4TH STREET    ,49.0,36.166265,-86.764679,Level 2,Level 1,Level 1,79.0,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25823,3,34479,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Before MILE MARKER 211.2",2021-08-18,6:04:58 PM,0,1,0,0,Urban,28597,DAVIDSON,I-40W,I-40,Westbound,Before,MILE MARKER 211.2          ,211.2,36.153941,-86.757846,Level 2,Level 1,Level 1,76.6,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25824,3,34482,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54",2021-08-18,6:29:35 PM,81,0,0,21,Urban,28600,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54          ,54.0,36.06493445,-86.68486152,Level 1,Level 1,Level 1,76.6,0.0,Clear,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25832,3,34491,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 87",2021-08-18,7:15:15 PM,58.93333333,1,22.88333333,1.65,Urban,28609,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 87          ,87.0,36.22194614,-86.77444746,Level 2,Level 1,Level 1,74.5,0.08,Rain,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25835,3,34494,MultiVehicle Crash,"DAVIDSON on Interstate 440 Eastbound, Beyond MILE MARKER 7",2021-08-18,7:28:55 PM,51,2,18,0,Urban,28612,DAVIDSON,I-440E,I-440,Eastbound,Beyond,MILE MARKER 7          ,7.0,36.124583,-86.736997,Level 3,Level 1,Level 1,74.5,0.08,Rain,nashville tennessee,2021-08-18,86.6,70.4,76.3,93.0,70.4,77.7,70.7,83.44,0.68,33.33,0.0,0.0,23.0,10.4,114.7,1018.6,49.3,9.2,2021-08-18T06:07:54,2021-08-18T19:33:18,0.4,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25844,3,34510,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 75.8",2021-08-19,12:45:31 AM,38.66666667,1,4.25,0,Urban,28625,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 75.8          ,75.8,36.05427565,-86.77531226,Level 2,Level 1,Level 1,72.4,0.01,Rain,nashville tennessee,2021-08-19,83.4,72.4,77.0,88.7,72.4,78.6,71.2,82.95,0.05,25.0,0.0,0.0,,5.2,138.7,1018.3,81.0,9.7,2021-08-19T06:08:42,2021-08-19T19:32:03,0.44,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
25845,3,34511,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 86.8",2021-08-19,4:26:24 AM,99.5,1,96.21666667,0,Urban,28626,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 86.8          ,86.8,36.197866,-86.776071,Level 2,Level 3,Level 3,72.4,0.0,Clear,nashville tennessee,2021-08-19,83.4,72.4,77.0,88.7,72.4,78.6,71.2,82.95,0.05,25.0,0.0,0.0,,5.2,138.7,1018.3,81.0,9.7,2021-08-19T06:08:42,2021-08-19T19:32:03,0.44,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
